#separator:comma
#html:false
#deck:USCPA英単語
#notetype:Basic
#tags column:3
hedging,ヘッジ,uscpa FAR
derivative,デリバティブ(金融派生商品),uscpa FAR
equity method,持分法,uscpa FAR
subsidiary,子会社,uscpa FAR
parent company,親会社,uscpa FAR
noncontrolling interest,非支配持分,uscpa FAR
business combination,企業結合,uscpa FAR
acquisition,取得(買収),uscpa FAR
merger,合併,uscpa FAR
consolidation,連結,uscpa FAR
elimination entry,連結消去仕訳,uscpa FAR
intercompany transaction,グループ内取引(内部取引),uscpa FAR
journal entry,仕訳,uscpa FAR
general ledger,総勘定元帳,uscpa FAR
trial balance,試算表,uscpa FAR
adjusting entries,決算整理仕訳,uscpa FAR
closing entries,帳簿の締切仕訳,uscpa FAR
chart of accounts,勘定科目一覧表,uscpa FAR
debit,借方,uscpa FAR
credit,貸方,uscpa FAR
double-entry bookkeeping,複式簿記,uscpa FAR
fiscal year,会計年度,uscpa FAR
book value,簿価,uscpa FAR
present value,現在価値,uscpa FAR
future value,将来価値,uscpa FAR
discount rate,割引率,uscpa FAR
annuity,年金(定額の定期支払),uscpa FAR
installment sales,割賦販売,uscpa FAR
percentage-of-completion method,工事進行基準,uscpa FAR
completed-contract method,工事完成基準,uscpa FAR
construction in progress,建設仮勘定,uscpa FAR
asset retirement obligation,資産除去債務,uscpa FAR
discontinued operations,非継続事業,uscpa FAR
restructuring charges,事業再編費用,uscpa FAR
write-off,(回収不能債権などの)直接償却,uscpa FAR
write-down,評価減,uscpa FAR
gain on sale,売却益,uscpa FAR
loss on sale,売却損,uscpa FAR
fund accounting,基金会計(ファンド会計),uscpa FAR
modified accrual basis,修正発生主義,uscpa FAR
governmental accounting,政府会計,uscpa FAR
not-for-profit organization,非営利組織,uscpa FAR
petty cash,小口現金,uscpa FAR
bank reconciliation,銀行勘定調整表,uscpa FAR
outstanding checks,未取付小切手,uscpa FAR
deposit in transit,未達預金,uscpa FAR
voucher,証憑,uscpa FAR
freight-in,引取運賃,uscpa FAR
freight-out,発送運賃,uscpa FAR
purchase discount,仕入割引,uscpa FAR
sales discount,売上割引,uscpa FAR
sales returns and allowances,売上返品・値引,uscpa FAR
purchase returns,仕入返品,uscpa FAR
consignment,委託販売,uscpa FAR
consignor,委託者,uscpa FAR
consignee,受託者,uscpa FAR
FOB shipping point,出荷地渡し,uscpa FAR
FOB destination,仕向地渡し,uscpa FAR
perpetual inventory system,継続記録法,uscpa FAR
periodic inventory system,棚卸計算法,uscpa FAR
inventory shrinkage,棚卸減耗,uscpa FAR
specific identification method,個別法,uscpa FAR
retail inventory method,売価還元法,uscpa FAR
gross profit method,売上総利益法,uscpa FAR
factoring,ファクタリング(債権の売却),uscpa FAR
pledging,(債権の)担保差入,uscpa FAR
discounting notes receivable,受取手形の割引,uscpa FAR
held-to-maturity securities,満期保有目的有価証券,uscpa FAR
trading securities,売買目的有価証券,uscpa FAR
available-for-sale securities,売却可能有価証券,uscpa FAR
unrealized gain,未実現利益,uscpa FAR
realized gain,実現利益,uscpa FAR
equity securities,持分証券,uscpa FAR
debt securities,負債性証券(債券),uscpa FAR
leasehold improvements,賃借設備改良(造作),uscpa FAR
capital expenditure,資本的支出,uscpa FAR
revenue expenditure,収益的支出,uscpa FAR
repairs and maintenance,修繕維持費,uscpa FAR
depletion,減耗償却,uscpa FAR
franchise,フランチャイズ権,uscpa FAR
license,ライセンス(使用許諾),uscpa FAR
startup costs,開業費,uscpa FAR
contra account,評価勘定(控除勘定),uscpa FAR
accrued interest,未払利息(未収利息),uscpa FAR
callable bond,繰上償還可能社債,uscpa FAR
convertible bond,転換社債,uscpa FAR
serial bonds,連続償還社債,uscpa FAR
term bonds,満期一括償還社債,uscpa FAR
sinking fund,減債基金,uscpa FAR
troubled debt restructuring,問題債務の条件緩和,uscpa FAR
note disclosure,注記開示,uscpa FAR
accounting policies,会計方針,uscpa FAR
change in accounting estimate,会計上の見積りの変更,uscpa FAR
change in accounting principle,会計方針の変更,uscpa FAR
prior period adjustment,前期修正,uscpa FAR
error correction,誤謬の訂正,uscpa FAR
restatement,訂正再表示,uscpa FAR
gross method,総額法,uscpa FAR
net method,純額法,uscpa FAR
trade receivables,営業債権,uscpa FAR
betterment,改良,uscpa FAR
organization costs,創立費,uscpa FAR
audit risk,監査リスク,uscpa AUD
inherent risk,固有リスク,uscpa AUD
control risk,統制リスク,uscpa AUD
detection risk,発見リスク,uscpa AUD
risk assessment,リスク評価,uscpa AUD
audit plan,監査計画,uscpa AUD
audit evidence,監査証拠,uscpa AUD
sufficiency,(監査証拠の)十分性,uscpa AUD
appropriateness,(監査証拠の)適切性,uscpa AUD
analytical procedures,分析的手続,uscpa AUD
confirmation,確認,uscpa AUD
positive confirmation,積極的確認,uscpa AUD
negative confirmation,消極的確認,uscpa AUD
observation,観察,uscpa AUD
inspection,閲覧(検査),uscpa AUD
recalculation,再計算,uscpa AUD
reperformance,再実施,uscpa AUD
inquiry,質問,uscpa AUD
vouching,証憑突合(バウチング),uscpa AUD
tracing,追跡(トレーシング),uscpa AUD
cutoff,期間帰属(カットオフ),uscpa AUD
existence,実在性,uscpa AUD
completeness,網羅性,uscpa AUD
accuracy,正確性,uscpa AUD
valuation and allocation,評価と配分,uscpa AUD
rights and obligations,権利と義務,uscpa AUD
presentation and disclosure,表示と開示,uscpa AUD
occurrence,発生,uscpa AUD
classification,分類,uscpa AUD
misstatement,虚偽表示,uscpa AUD
tolerable misstatement,許容虚偽表示,uscpa AUD
fraud,不正,uscpa AUD
error,誤謬,uscpa AUD
professional skepticism,職業的懐疑心,uscpa AUD
professional judgment,職業的専門家としての判断,uscpa AUD
independence,独立性,uscpa AUD
due professional care,正当な注意,uscpa AUD
engagement letter,監査契約書,uscpa AUD
predecessor auditor,前任監査人,uscpa AUD
audit report,監査報告書,uscpa AUD
unmodified opinion,無限定適正意見,uscpa AUD
qualified opinion,限定付適正意見,uscpa AUD
adverse opinion,不適正意見,uscpa AUD
disclaimer of opinion,意見不表明,uscpa AUD
emphasis-of-matter paragraph,強調事項区分,uscpa AUD
internal control,内部統制,uscpa AUD
control environment,統制環境,uscpa AUD
control activities,統制活動,uscpa AUD
monitoring activities,モニタリング活動,uscpa AUD
segregation of duties,職務の分離,uscpa AUD
authorization,承認,uscpa AUD
reconciliation,照合(残高調整),uscpa AUD
walkthrough,ウォークスルー,uscpa AUD
test of controls,統制テスト(運用評価手続),uscpa AUD
substantive procedures,実証手続,uscpa AUD
sampling risk,サンプリング・リスク,uscpa AUD
attribute sampling,属性サンプリング,uscpa AUD
population,母集団,uscpa AUD
sample size,サンプル数,uscpa AUD
materiality,重要性,uscpa AUD
going concern,継続企業の前提,uscpa AUD
management representation letter,経営者確認書,uscpa AUD
those charged with governance,統治責任者,uscpa AUD
audit committee,監査委員会,uscpa AUD
internal auditor,内部監査人,uscpa AUD
external auditor,外部監査人,uscpa AUD
compilation,調製業務(コンピレーション),uscpa AUD
review engagement,レビュー業務,uscpa AUD
attestation engagement,証明業務,uscpa AUD
assurance services,保証業務,uscpa AUD
agreed-upon procedures,合意された手続,uscpa AUD
quality control,品質管理,uscpa AUD
scope limitation,監査範囲の制約,uscpa AUD
working papers,監査調書,uscpa AUD
dual dating,二重日付,uscpa AUD
engagement partner,業務執行社員,uscpa AUD
peer review,ピア・レビュー(相互審査),uscpa AUD
planning materiality,計画段階の重要性,uscpa AUD
performance materiality,手続実施上の重要性,uscpa AUD
risk of material misstatement,重要な虚偽表示リスク,uscpa AUD
significant risk,特別な検討を必要とするリスク,uscpa AUD
fraud risk factors,不正リスク要因,uscpa AUD
management override,経営者による内部統制の無効化,uscpa AUD
collusion,共謀,uscpa AUD
tone at the top,経営トップの姿勢,uscpa AUD
whistleblower,内部通報者,uscpa AUD
related party,関連当事者,uscpa AUD
lawyer's letter,弁護士確認書,uscpa AUD
bank confirmation,銀行確認状,uscpa AUD
inventory observation,棚卸立会,uscpa AUD
physical count,実地棚卸,uscpa AUD
other-matter paragraph,その他の事項区分,uscpa AUD
comparative financial statements,比較財務諸表,uscpa AUD
opening balances,期首残高,uscpa AUD
group audit,グループ監査,uscpa AUD
component auditor,構成単位の監査人,uscpa AUD
using the work of a specialist,専門家の業務の利用,uscpa AUD
statistical sampling,統計的サンプリング,uscpa AUD
nonstatistical sampling,非統計的サンプリング,uscpa AUD
stratification,層化,uscpa AUD
projected misstatement,推定虚偽表示,uscpa AUD
nonsampling risk,ノンサンプリング・リスク,uscpa AUD
engagement quality review,業務品質レビュー,uscpa AUD
code of professional conduct,職業行為規範,uscpa AUD
continuing professional education,継続的専門研修,uscpa AUD
contingent fee,成功報酬,uscpa AUD
internal audit function,内部監査機能,uscpa AUD
litigation claims and assessments,訴訟・賠償請求等,uscpa AUD
haphazard selection,無作為的選択,uscpa AUD
going concern disclosure,継続企業の前提に関する開示,uscpa AUD
federal income tax,連邦所得税,uscpa REG
tax return,納税申告書,uscpa REG
filing status,申告資格,uscpa REG
standard deduction,標準控除,uscpa REG
itemized deductions,項目別控除,uscpa REG
adjusted gross income,調整後総所得(AGI),uscpa REG
gross income,総所得,uscpa REG
taxable income,課税所得,uscpa REG
tax credit,税額控除,uscpa REG
tax deduction,所得控除,uscpa REG
capital gain,譲渡益(キャピタル・ゲイン),uscpa REG
capital loss,譲渡損失,uscpa REG
short-term capital gain,短期譲渡益,uscpa REG
long-term capital gain,長期譲渡益,uscpa REG
dividend income,配当所得,uscpa REG
interest income,利子所得,uscpa REG
rental income,賃貸所得,uscpa REG
passive activity,受動的活動,uscpa REG
withholding,源泉徴収,uscpa REG
estimated tax,予定納税,uscpa REG
tax basis,税務上の取得価額(ベーシス),uscpa REG
depreciation recapture,減価償却の取戻し,uscpa REG
like-kind exchange,同種資産の交換,uscpa REG
net operating loss,純営業損失,uscpa REG
carryforward,(欠損金などの)繰越,uscpa REG
carryback,(欠損金などの)繰戻し,uscpa REG
alternative minimum tax,代替ミニマム税,uscpa REG
estate tax,遺産税,uscpa REG
gift tax,贈与税,uscpa REG
trust,信託,uscpa REG
beneficiary,受益者,uscpa REG
fiduciary,受託者,uscpa REG
C corporation,C法人,uscpa REG
S corporation,S法人,uscpa REG
partnership,パートナーシップ,uscpa REG
general partner,無限責任パートナー,uscpa REG
limited partner,有限責任パートナー,uscpa REG
limited liability company (LLC),有限責任会社(LLC),uscpa REG
sole proprietorship,個人事業,uscpa REG
distribution,(株主・組合員への)分配,uscpa REG
dividends-received deduction,受取配当控除,uscpa REG
contract,契約,uscpa REG
offer,申込み,uscpa REG
acceptance,承諾,uscpa REG
consideration,約因,uscpa REG
breach of contract,契約違反,uscpa REG
damages,損害賠償,uscpa REG
specific performance,特定履行,uscpa REG
rescission,契約の取消し(解除),uscpa REG
misrepresentation,不実表示,uscpa REG
duress,強迫,uscpa REG
undue influence,不当威圧,uscpa REG
capacity,行為能力,uscpa REG
minor,未成年者,uscpa REG
void contract,無効な契約,uscpa REG
voidable contract,取消可能な契約,uscpa REG
statute of frauds,詐欺防止法,uscpa REG
parol evidence rule,口頭証拠排除原則,uscpa REG
assignment,(権利の)譲渡,uscpa REG
delegation,(義務の)委譲,uscpa REG
third-party beneficiary,第三者受益者,uscpa REG
agency,代理,uscpa REG
principal,本人,uscpa REG
agent,代理人,uscpa REG
apparent authority,表見的権限(表見代理),uscpa REG
fiduciary duty,信認義務,uscpa REG
negligence,過失,uscpa REG
statute of limitations,出訴期限(時効),uscpa REG
negotiable instrument,流通証券,uscpa REG
promissory note,約束手形,uscpa REG
endorsement,裏書,uscpa REG
holder in due course,正当所持人,uscpa REG
secured transaction,担保付取引,uscpa REG
collateral,担保物,uscpa REG
perfection,(担保権の)対抗要件の具備,uscpa REG
bankruptcy,破産,uscpa REG
debtor,債務者,uscpa REG
creditor,債権者,uscpa REG
lien,リーエン(担保権・先取特権),uscpa REG
surety,保証人,uscpa REG
registration statement,(証券の)登録届出書,uscpa REG
prospectus,目論見書,uscpa REG
insider trading,インサイダー取引,uscpa REG
Internal Revenue Code,内国歳入法典,uscpa REG
Internal Revenue Service (IRS),内国歳入庁(IRS),uscpa REG
tax audit,税務調査,uscpa REG
tax evasion,脱税,uscpa REG
tax avoidance,節税(租税回避),uscpa REG
penalty,加算税(ペナルティ),uscpa REG
amended return,修正申告書,uscpa REG
extension,申告期限の延長,uscpa REG
dependent,扶養親族,uscpa REG
qualifying child,適格児童,uscpa REG
head of household,特定世帯主,uscpa REG
married filing jointly,夫婦合算申告,uscpa REG
married filing separately,夫婦個別申告,uscpa REG
wages,給与,uscpa REG
self-employment income,自営業所得,uscpa REG
fringe benefits,付加給付(フリンジ・ベネフィット),uscpa REG
alimony,離婚扶養料,uscpa REG
child support,養育費,uscpa REG
scholarship,奨学金,uscpa REG
unemployment compensation,失業給付,uscpa REG
social security benefits,社会保障給付,uscpa REG
municipal bond interest,地方債利子,uscpa REG
casualty loss,災害損失,uscpa REG
medical expenses,医療費,uscpa REG
mortgage interest,住宅ローン利子,uscpa REG
property tax,固定資産税,uscpa REG
charitable deduction,寄付金控除,uscpa REG
earned income credit,勤労所得税額控除,uscpa REG
child tax credit,児童税額控除,uscpa REG
foreign tax credit,外国税額控除,uscpa REG
corporate formation,法人設立,uscpa REG
boot,ブート(交換差金),uscpa REG
liquidation,清算,uscpa REG
reorganization,組織再編,uscpa REG
accumulated earnings tax,留保金課税,uscpa REG
personal holding company,個人持株会社,uscpa REG
workers' compensation,労災補償,uscpa REG
capital budgeting,設備投資の経済性計算(資本予算),uscpa BAR
net present value,正味現在価値(NPV),uscpa BAR
internal rate of return,内部収益率(IRR),uscpa BAR
payback period,回収期間,uscpa BAR
cost of capital,資本コスト,uscpa BAR
cost of debt,負債コスト,uscpa BAR
cost of equity,株主資本コスト,uscpa BAR
weighted-average cost of capital,加重平均資本コスト(WACC),uscpa BAR
leverage,レバレッジ,uscpa BAR
liquidity,流動性,uscpa BAR
solvency,支払能力,uscpa BAR
current ratio,流動比率,uscpa BAR
quick ratio,当座比率,uscpa BAR
debt-to-equity ratio,負債資本比率,uscpa BAR
inventory turnover,棚卸資産回転率,uscpa BAR
receivables turnover,売上債権回転率,uscpa BAR
return on assets,総資産利益率(ROA),uscpa BAR
return on equity,自己資本利益率(ROE),uscpa BAR
contribution margin,貢献利益,uscpa BAR
break-even point,損益分岐点,uscpa BAR
fixed costs,固定費,uscpa BAR
variable costs,変動費,uscpa BAR
mixed costs,準変動費,uscpa BAR
relevant range,正常操業圏,uscpa BAR
job order costing,個別原価計算,uscpa BAR
process costing,総合原価計算,uscpa BAR
activity-based costing,活動基準原価計算(ABC),uscpa BAR
standard costing,標準原価計算,uscpa BAR
manufacturing overhead,製造間接費,uscpa BAR
direct materials,直接材料費,uscpa BAR
direct labor,直接労務費,uscpa BAR
absorption costing,全部原価計算,uscpa BAR
variable costing,直接原価計算,uscpa BAR
master budget,総合予算,uscpa BAR
flexible budget,変動予算,uscpa BAR
variance analysis,差異分析,uscpa BAR
favorable variance,有利差異,uscpa BAR
unfavorable variance,不利差異,uscpa BAR
balanced scorecard,バランスト・スコアカード,uscpa BAR
benchmarking,ベンチマーキング,uscpa BAR
economies of scale,規模の経済,uscpa BAR
supply and demand,需要と供給,uscpa BAR
elasticity,(需要の)弾力性,uscpa BAR
inflation,インフレーション,uscpa BAR
gross domestic product,国内総生産(GDP),uscpa BAR
monetary policy,金融政策,uscpa BAR
fiscal policy,財政政策,uscpa BAR
business cycle,景気循環,uscpa BAR
recession,景気後退,uscpa BAR
working capital,運転資本,uscpa BAR
regression analysis,回帰分析,uscpa BAR
correlation,相関,uscpa BAR
forecasting,予測,uscpa BAR
sensitivity analysis,感応度分析,uscpa BAR
scenario analysis,シナリオ分析,uscpa BAR
discounted cash flow,割引キャッシュ・フロー,uscpa BAR
free cash flow,フリー・キャッシュ・フロー,uscpa BAR
terminal value,継続価値(ターミナル・バリュー),uscpa BAR
hurdle rate,ハードル・レート(最低要求収益率),uscpa BAR
profitability index,収益性指数,uscpa BAR
opportunity cost,機会費用,uscpa BAR
sunk cost,埋没原価,uscpa BAR
relevant cost,関連原価,uscpa BAR
incremental cost,増分原価,uscpa BAR
avoidable cost,回避可能原価,uscpa BAR
make-or-buy decision,自製か購入かの意思決定,uscpa BAR
transfer pricing,振替価格,uscpa BAR
target costing,原価企画(目標原価計算),uscpa BAR
residual income,残余利益,uscpa BAR
economic value added,経済的付加価値(EVA),uscpa BAR
horizontal analysis,趨勢分析(水平分析),uscpa BAR
vertical analysis,構成比分析(垂直分析),uscpa BAR
common-size financial statements,百分率財務諸表,uscpa BAR
ratio analysis,財務比率分析,uscpa BAR
key performance indicator,重要業績評価指標(KPI),uscpa BAR
value chain,価値連鎖(バリュー・チェーン),uscpa BAR
just-in-time,ジャスト・イン・タイム,uscpa BAR
total quality management,総合的品質管理,uscpa BAR
corporate governance,コーポレート・ガバナンス,uscpa BAR
board of directors,取締役会,uscpa BAR
information systems,情報システム,uscpa ISC
internal control over financial reporting,財務報告に係る内部統制,uscpa ISC
COSO framework,COSOフレームワーク,uscpa ISC
enterprise risk management,全社的リスク管理(ERM),uscpa ISC
access control,アクセス制御,uscpa ISC
encryption,暗号化,uscpa ISC
firewall,ファイアウォール,uscpa ISC
authentication,認証,uscpa ISC
authorization,(システムの)権限付与,uscpa ISC
backup,バックアップ,uscpa ISC
disaster recovery plan,災害復旧計画,uscpa ISC
business continuity plan,事業継続計画(BCP),uscpa ISC
data integrity,データ完全性,uscpa ISC
confidentiality,機密性,uscpa ISC
availability,可用性,uscpa ISC
change management,変更管理,uscpa ISC
IT general controls,IT全般統制,uscpa ISC
application controls,業務処理統制(アプリケーション統制),uscpa ISC
cybersecurity,サイバーセキュリティ,uscpa ISC
phishing,フィッシング,uscpa ISC
audit trail,監査証跡,uscpa ISC
System and Organization Controls (SOC) report,SOC報告書,uscpa ISC
logical access,論理的アクセス,uscpa ISC
physical access controls,物理的アクセス管理,uscpa ISC
multi-factor authentication,多要素認証,uscpa ISC
password policy,パスワード・ポリシー,uscpa ISC
privileged access,特権アクセス,uscpa ISC
patch management,パッチ管理,uscpa ISC
vulnerability assessment,脆弱性評価,uscpa ISC
penetration testing,ペネトレーション・テスト(侵入テスト),uscpa ISC
intrusion detection system,侵入検知システム,uscpa ISC
malware,マルウェア,uscpa ISC
ransomware,ランサムウェア,uscpa ISC
social engineering,ソーシャル・エンジニアリング,uscpa ISC
denial-of-service attack,サービス妨害攻撃(DoS攻撃),uscpa ISC
data breach,データ漏えい,uscpa ISC
incident response,インシデント対応,uscpa ISC
cloud computing,クラウド・コンピューティング,uscpa ISC
software as a service (SaaS),SaaS(サービスとしてのソフトウェア),uscpa ISC
outsourcing,外部委託,uscpa ISC
service organization,受託会社,uscpa ISC
batch processing,バッチ処理,uscpa ISC
real-time processing,リアルタイム処理,uscpa ISC
database management system,データベース管理システム,uscpa ISC
data warehouse,データウェアハウス,uscpa ISC
data analytics,データ分析,uscpa ISC
artificial intelligence,人工知能(AI),uscpa ISC
robotic process automation (RPA),RPA(ロボティック・プロセス・オートメーション),uscpa ISC
blockchain,ブロックチェーン,uscpa ISC
electronic data interchange (EDI),電子データ交換(EDI),uscpa ISC
tax planning,タックス・プランニング(税務計画),uscpa TCP
gift tax exclusion,贈与税の年間非課税枠,uscpa TCP
qualified retirement plan,適格退職年金制度,uscpa TCP
individual retirement account (IRA),個人退職勘定(IRA),uscpa TCP
traditional IRA,伝統的IRA(税引前拠出型),uscpa TCP
Roth IRA,ロスIRA(税引後拠出型),uscpa TCP
rollover,(退職資金の)移管(ロールオーバー),uscpa TCP
required minimum distribution,最低引出義務額(RMD),uscpa TCP
deferred compensation,繰延報酬,uscpa TCP
stock option,ストック・オプション,uscpa TCP
charitable contribution,慈善寄付,uscpa TCP
tax-exempt organization,非課税団体,uscpa TCP
estimated tax payments,予定納税額の納付,uscpa TCP
passive income,受動的所得,uscpa TCP
ordinary income,通常所得,uscpa TCP
tax bracket,税率区分,uscpa TCP
marginal tax rate,限界税率,uscpa TCP
effective tax rate,実効税率,uscpa TCP
gross estate,総遺産,uscpa TCP
taxable estate,課税遺産,uscpa TCP
unified credit,統一移転税額控除,uscpa TCP
marital deduction,配偶者控除(遺産・贈与税),uscpa TCP
generation-skipping transfer tax,世代飛越移転税,uscpa TCP
grantor,(信託の)委託者,uscpa TCP
revocable trust,撤回可能信託,uscpa TCP
irrevocable trust,撤回不能信託,uscpa TCP
simple trust,単純信託,uscpa TCP
complex trust,複合信託,uscpa TCP
distributable net income,分配可能純利益(DNI),uscpa TCP
qualified dividend,適格配当,uscpa TCP
net investment income tax,純投資所得税,uscpa TCP
wash sale,ウォッシュ・セール(買戻しによる損失否認),uscpa TCP
worthless securities,無価値化した有価証券,uscpa TCP
home sale exclusion,自宅売却益の非課税特例,uscpa TCP
installment sale,割賦販売(税務),uscpa TCP
involuntary conversion,非自発的転換(収用等),uscpa TCP
Section 1231 property,1231条資産(事業用資産),uscpa TCP
at-risk rules,リスク負担額ルール,uscpa TCP
passive activity loss,受動的活動損失,uscpa TCP
material participation,実質的関与,uscpa TCP
partnership interest,パートナーシップ持分,uscpa TCP
guaranteed payments,(パートナーへの)保証支払,uscpa TCP
basis adjustment,ベーシスの調整,uscpa TCP
health savings account (HSA),医療貯蓄口座(HSA),uscpa TCP
529 plan,529プラン(教育資金積立制度),uscpa TCP
kiddie tax,未成年者投資所得課税(キディ・タックス),uscpa TCP
foreign earned income exclusion,国外勤労所得の非課税措置,uscpa TCP
tax year,課税年度,uscpa TCP
accrual method (tax),(税務上の)発生主義,uscpa TCP
cash method (tax),(税務上の)現金主義,uscpa TCP
current portion of long-term debt,1年内返済予定の長期負債,uscpa FAR
income tax payable,未払法人税等,uscpa FAR
dividends payable,未払配当金,uscpa FAR
accounting equation,会計等式,uscpa FAR
posting,転記,uscpa FAR
worksheet,精算表,uscpa FAR
reversing entries,再振替仕訳,uscpa FAR
permanent accounts,実在勘定,uscpa FAR
temporary accounts,名目勘定,uscpa FAR
normal balance,正常残高,uscpa FAR
source documents,原始証憑,uscpa FAR
invoice,請求書(送り状),uscpa FAR
purchase order,注文書,uscpa FAR
receiving report,検収報告書,uscpa FAR
credit memo,貸方票(値引・返品通知),uscpa FAR
NSF check,不渡小切手,uscpa FAR
bank service charge,銀行手数料,uscpa FAR
aging of receivables,売上債権の年齢分析,uscpa FAR
percentage of sales method,売上高比率法,uscpa FAR
direct write-off method,直接償却法,uscpa FAR
cash discount,現金割引,uscpa FAR
trade discount,数量値引(取引割引),uscpa FAR
moving average method,移動平均法,uscpa FAR
LIFO reserve,LIFO評価差額(LIFOリザーブ),uscpa FAR
LIFO liquidation,LIFO層の食い込み(LIFO清算),uscpa FAR
purchase commitments,仕入契約(購入予約),uscpa FAR
capitalized interest,利息の資産化(資本化利息),uscpa FAR
nonmonetary exchange,非貨幣性資産の交換,uscpa FAR
commercial substance,経済的実質,uscpa FAR
goodwill impairment,のれんの減損,uscpa FAR
indefinite-lived intangible asset,耐用年数を確定できない無形資産,uscpa FAR
internally developed software,自社開発ソフトウェア,uscpa FAR
significant influence,重要な影響力,uscpa FAR
variable interest entity,変動持分事業体(VIE),uscpa FAR
primary beneficiary,主たる受益者,uscpa FAR
functional currency,機能通貨,uscpa FAR
reporting currency,報告通貨,uscpa FAR
remeasurement,(外貨の)再測定,uscpa FAR
translation adjustment,為替換算調整額,uscpa FAR
forward contract,先渡契約,uscpa FAR
futures contract,先物契約,uscpa FAR
option contract,オプション契約,uscpa FAR
swap,スワップ,uscpa FAR
fair value hedge,公正価値ヘッジ,uscpa FAR
