#separator:comma
#html:false
#deck:法律英単語
#notetype:Basic
#tags column:3
liability cap,責任上限,legal CONTRACT
exclusivity,独占性(排他性),legal CONTRACT
license,ライセンス(使用許諾),legal CONTRACT
sublicense,サブライセンス(再許諾),legal CONTRACT
royalty,ロイヤルティ(実施料),legal CONTRACT
deliverables,成果物,legal CONTRACT
milestone,マイルストーン(中間目標),legal CONTRACT
acceptance criteria,検収基準,legal CONTRACT
statement of work,作業範囲記述書(SOW),legal CONTRACT
change order,変更指図書,legal CONTRACT
purchase order,注文書,legal CONTRACT
invoice,請求書,legal CONTRACT
payment terms,支払条件,legal CONTRACT
late payment interest,遅延利息,legal CONTRACT
set-off,相殺,legal CONTRACT
escrow,エスクロー(第三者預託),legal CONTRACT
deposit,手付金(預託金),legal CONTRACT
guarantee,保証,legal CONTRACT
guarantor,保証人,legal CONTRACT
performance,履行,legal CONTRACT
non-performance,不履行,legal CONTRACT
delay,履行遅滞,legal CONTRACT
time is of the essence,期限厳守(時間の本質性),legal CONTRACT
substantial performance,実質的履行,legal CONTRACT
anticipatory breach,履行期前の違反,legal CONTRACT
repudiation,履行拒絶,legal CONTRACT
frustration,契約目的の達成不能(フラストレーション),legal CONTRACT
impossibility,履行不能,legal CONTRACT
impracticability,実行困難性,legal CONTRACT
unconscionability,非良心性,legal CONTRACT
duress,強迫,legal CONTRACT
undue influence,不当威圧,legal CONTRACT
misrepresentation,不実表示,legal CONTRACT
fraud,詐欺,legal CONTRACT
mistake,錯誤,legal CONTRACT
capacity,行為能力,legal CONTRACT
legality,適法性,legal CONTRACT
public policy,公序良俗(公共政策),legal CONTRACT
privity of contract,契約当事者関係,legal CONTRACT
third-party beneficiary,第三者受益者,legal CONTRACT
agent,代理人,legal CONTRACT
principal,本人,legal CONTRACT
authority,権限,legal CONTRACT
power of attorney,委任状,legal CONTRACT
delegation,(義務の)委譲,legal CONTRACT
subcontract,下請契約,legal CONTRACT
subcontractor,下請業者,legal CONTRACT
vendor,売主(ベンダー),legal CONTRACT
supplier,供給者,legal CONTRACT
licensee,ライセンシー(実施権者),legal CONTRACT
licensor,ライセンサー(許諾者),legal CONTRACT
assignee,譲受人,legal CONTRACT
assignor,譲渡人,legal CONTRACT
successor,承継人,legal CONTRACT
affiliate,関連会社,legal CONTRACT
joint venture,合弁事業,legal CONTRACT
memorandum of understanding,覚書(MOU),legal CONTRACT
letter of intent,基本合意書(LOI),legal CONTRACT
term sheet,タームシート(条件概要書),legal CONTRACT
due diligence,デュー・ディリジェンス,legal CONTRACT
closing,クロージング(取引実行),legal CONTRACT
conditions precedent,前提条件(停止条件),legal CONTRACT
conditions subsequent,解除条件,legal CONTRACT
escrow agent,エスクロー・エージェント,legal CONTRACT
earnest money,手付金,legal CONTRACT
ownership,所有権,legal CONTRACT
possession,占有,legal CONTRACT
transfer,移転,legal CONTRACT
delivery,引渡し,legal CONTRACT
risk of loss,危険負担,legal CONTRACT
insurance,保険,legal CONTRACT
insured,被保険者,legal CONTRACT
insurer,保険者,legal CONTRACT
premium,保険料,legal CONTRACT
claim,請求(クレーム),legal CONTRACT
coverage,補償範囲,legal CONTRACT
deductible,免責金額,legal CONTRACT
defect,瑕疵(欠陥),legal CONTRACT
warranty period,保証期間,legal CONTRACT
negligence,過失,legal CONTRACT
gross negligence,重過失,legal CONTRACT
willful misconduct,故意の違反行為,legal CONTRACT
strict liability,厳格責任,legal CONTRACT
tort,不法行為,legal CONTRACT
joint and several liability,連帯責任,legal CONTRACT
contribution,求償,legal CONTRACT
subrogation,代位,legal CONTRACT
hold harmless,免責する,legal CONTRACT
settlement,和解,legal CONTRACT
dispute,紛争,legal CONTRACT
dispute resolution,紛争解決,legal CONTRACT
negotiation,交渉,legal CONTRACT
renegotiation,再交渉,legal CONTRACT
termination notice,解除通知,legal CONTRACT
notice period,通知期間,legal CONTRACT
automatic renewal,自動更新,legal CONTRACT
evergreen clause,自動更新条項,legal CONTRACT
grace period,猶予期間,legal CONTRACT
business day,営業日,legal CONTRACT
calendar day,暦日,legal CONTRACT
prior written consent,事前の書面による同意,legal CONTRACT
written notice,書面による通知,legal CONTRACT
electronic signature,電子署名,legal CONTRACT
execution date,締結日,legal CONTRACT
commencement date,開始日,legal CONTRACT
completion date,完了日,legal CONTRACT
extension,延長,legal CONTRACT
suspension,停止(中断),legal CONTRACT
resumption,再開,legal CONTRACT
assignment of rights,権利の譲渡,legal CONTRACT
change of control,支配権の変更(チェンジ・オブ・コントロール),legal CONTRACT
audit rights,監査権,legal CONTRACT
records retention,記録保持,legal CONTRACT
compliance with laws,法令遵守,legal CONTRACT
anti-bribery,贈賄禁止,legal CONTRACT
export control,輸出管理,legal CONTRACT
data protection,データ保護,legal CONTRACT
personal data,個人データ,legal CONTRACT
intellectual property rights,知的財産権,legal CONTRACT
ownership of work product,成果物の帰属,legal CONTRACT
background IP,既存知的財産(バックグラウンドIP),legal CONTRACT
foreground IP,新規知的財産(フォアグラウンドIP),legal CONTRACT
infringement,権利侵害,legal CONTRACT
warranty disclaimer,保証の否認,legal CONTRACT
as is,現状有姿,legal CONTRACT
fitness for purpose,目的適合性,legal CONTRACT
merchantability,商品性,legal CONTRACT
remedies cumulative,救済手段の累積,legal CONTRACT
sole remedy,唯一の救済手段,legal CONTRACT
equitable relief,衡平法上の救済,legal CONTRACT
irreparable harm,回復不能な損害,legal CONTRACT
injunctive relief,差止めによる救済,legal CONTRACT
declaratory judgment,確認判決,legal CONTRACT
whereas,~であるので(前文の導入),legal CLAUSE
hereinafter,以下(~という),legal CLAUSE
herein,本契約書中に,legal CLAUSE
hereof,本契約書の,legal CLAUSE
hereto,本契約書に,legal CLAUSE
hereby,本契約書により,legal CLAUSE
hereunder,本契約書に基づき,legal CLAUSE
thereof,それの,legal CLAUSE
thereto,それに,legal CLAUSE
thereunder,それに基づき,legal CLAUSE
aforementioned,前述の,legal CLAUSE
foregoing,上記の,legal CLAUSE
notwithstanding,~にかかわらず,legal CLAUSE
provided that,ただし~を条件として,legal CLAUSE
subject to,~を条件として(~に従うことを前提に),legal CLAUSE
pursuant to,~に従って,legal CLAUSE
in accordance with,~に従い,legal CLAUSE
in witness whereof,以上の証として,legal CLAUSE
now therefore,よって(本文の導入),legal CLAUSE
shall,~しなければならない(義務),legal CLAUSE
may,~することができる(権利・裁量),legal CLAUSE
deem,みなす,legal CLAUSE
deemed,みなされた,legal CLAUSE
without limitation,制限なく,legal CLAUSE
including but not limited to,~を含むがこれに限られない,legal CLAUSE
null and void,無効な,legal CLAUSE
terms and conditions,諸条件,legal CLAUSE
from time to time,随時,legal CLAUSE
at its sole discretion,その単独の裁量で,legal CLAUSE
to the extent permitted by law,法令の許す範囲で,legal CLAUSE
applicable law,適用法,legal CLAUSE
in full force and effect,完全に有効で,legal CLAUSE
execute and deliver,締結し交付する,legal CLAUSE
duly authorized,正当に授権された,legal CLAUSE
duly executed,正当に締結された,legal CLAUSE
binding obligation,拘束力ある義務,legal CLAUSE
arm's length,独立当事者間(の),legal CLAUSE
commercially reasonable,商業的に合理的な,legal CLAUSE
material adverse effect,重大な悪影響,legal CLAUSE
material adverse change,重大な悪化,legal CLAUSE
to the best of its knowledge,その知る限りにおいて,legal CLAUSE
represent and warrant,表明し保証する,legal CLAUSE
covenant and agree,誓約し合意する,legal CLAUSE
indemnify and hold harmless,補償し免責する,legal CLAUSE
successors and assigns,承継人及び譲受人,legal CLAUSE
free and clear,(負担のない)完全な,legal CLAUSE
right title and interest,権利・権原及び利益,legal CLAUSE
sole and exclusive,唯一かつ排他的な,legal CLAUSE
final and binding,最終的かつ拘束力のある,legal CLAUSE
due and payable,支払期限が到来した,legal CLAUSE
defined terms,定義語,legal CLAUSE
definitions,定義,legal CLAUSE
recitals,前文(経緯),legal CLAUSE
preamble,頭書,legal CLAUSE
schedule,別紙(スケジュール),legal CLAUSE
exhibit,別添(エキシビット),legal CLAUSE
appendix,付属書,legal CLAUSE
annex,附属書,legal CLAUSE
addendum,追補,legal CLAUSE
boilerplate,定型条項(ボイラープレート),legal CLAUSE
signature block,署名欄,legal CLAUSE
attestation,立会認証,legal CLAUSE
notary public,公証人,legal CLAUSE
notarization,公証,legal CLAUSE
corporate seal,社印(法人印),legal CLAUSE
irrevocable,撤回不能な,legal CLAUSE
revocable,撤回可能な,legal CLAUSE
perpetual,永続的な,legal CLAUSE
non-exclusive,非独占的な,legal CLAUSE
exclusive,独占的な,legal CLAUSE
worldwide,全世界的な,legal CLAUSE
royalty-free,使用料無償の,legal CLAUSE
non-transferable,譲渡不能な,legal CLAUSE
without prejudice,権利を害することなく,legal CLAUSE
with prejudice,再訴を禁じて,legal CLAUSE
reservation of rights,権利の留保,legal CLAUSE
no waiver,権利不放棄,legal CLAUSE
cumulative remedies,累積的救済,legal CLAUSE
merger clause,完全合意条項,legal CLAUSE
integration clause,統合条項,legal CLAUSE
savings clause,存続(留保)条項,legal CLAUSE
escalation clause,エスカレーション条項(段階的協議条項),legal CLAUSE
sunset clause,サンセット条項(失効条項),legal CLAUSE
headings,見出し,legal CLAUSE
construction,(契約の)解釈,legal CLAUSE
interpretation,解釈,legal CLAUSE
ambiguity,曖昧さ(多義性),legal CLAUSE
contra proferentem,作成者不利の原則,legal CLAUSE
governing language,正文(準拠言語),legal CLAUSE
prevailing party,勝訴当事者,legal CLAUSE
attorneys' fees,弁護士費用,legal CLAUSE
court costs,訴訟費用,legal CLAUSE
remedies at law,コモン・ロー上の救済,legal CLAUSE
adequate remedy,十分な救済,legal CLAUSE
anniversary date,応当日(起算応当日),legal CLAUSE
wind-down,段階的終了(ワインドダウン),legal CLAUSE
transition services,移行支援サービス,legal CLAUSE
further assurances,追加保証(必要書類の追完),legal CLAUSE
mutual agreement,相互の合意,legal CLAUSE
unilateral,一方的な,legal CLAUSE
bilateral,双方的な,legal CLAUSE
severally,個別に(分別して),legal CLAUSE
jointly,共同して,legal CLAUSE
in lieu of,~の代わりに,legal CLAUSE
on behalf of,~を代理して,legal CLAUSE
with respect to,~に関して,legal CLAUSE
in connection with,~に関連して,legal CLAUSE
arising out of,~から生じる,legal CLAUSE
in the event of,~の場合には,legal CLAUSE
upon the occurrence of,~の発生時に,legal CLAUSE
for the avoidance of doubt,疑義を避けるために付言すると,legal CLAUSE
as the case may be,場合に応じて,legal CLAUSE
as applicable,該当する場合,legal CLAUSE
if any,もしあれば,legal CLAUSE
as of,~現在で(~の時点で),legal CLAUSE
effective as of,~付で発効する,legal CLAUSE
retroactive effect,遡及効,legal CLAUSE
prospective effect,将来効,legal CLAUSE
without cause,事由なく,legal CLAUSE
with cause,正当事由により,legal CLAUSE
at law or in equity,コモン・ロー上又は衡平法上,legal CLAUSE
express,明示の,legal CLAUSE
implied,黙示の,legal CLAUSE
tacit,暗黙の,legal CLAUSE
verbal agreement,口頭の合意,legal CLAUSE
written agreement,書面による合意,legal CLAUSE
partial invalidity,一部無効,legal CLAUSE
remainder of the agreement,契約のその余の部分,legal CLAUSE
counterpart execution,副本による締結,legal CLAUSE
facsimile signature,ファクシミリ署名,legal CLAUSE
original copy,原本,legal CLAUSE
certified copy,認証謄本,legal CLAUSE
true and correct,真実かつ正確な,legal CLAUSE
to the satisfaction of,~の満足する形で,legal CLAUSE
in a timely manner,適時に,legal CLAUSE
without undue delay,不当な遅滞なく,legal CLAUSE
promptly,速やかに,legal CLAUSE
forthwith,直ちに,legal CLAUSE
mutually acceptable,相互に受け入れ可能な,legal CLAUSE
good standing,(法人の)適法な存続,legal CLAUSE
organized and existing,適法に設立され存続する,legal CLAUSE
laws of the state of,~州法,legal CLAUSE
exclusive jurisdiction,専属的裁判管轄,legal CLAUSE
non-exclusive jurisdiction,非専属的裁判管轄,legal CLAUSE
submit to jurisdiction,裁判管轄に服する,legal CLAUSE
waive a jury trial,陪審裁判を放棄する,legal CLAUSE
service of notice,通知の送達,legal CLAUSE
registered mail,書留郵便,legal CLAUSE
return receipt requested,配達証明付きで,legal CLAUSE
overnight courier,翌日配達便,legal CLAUSE
deemed received,受領されたものとみなす,legal CLAUSE
change of address,住所変更,legal CLAUSE
assignment prohibited,譲渡禁止,legal CLAUSE
consent not to be unreasonably withheld,同意は不合理に留保されない,legal CLAUSE
material term,重要条項,legal CLAUSE
essential term,本質的条項,legal CLAUSE
severable,分離可能な,legal CLAUSE
enforceability,執行可能性,legal CLAUSE
validity,有効性,legal CLAUSE
legally binding,法的拘束力のある,legal CLAUSE
non-binding,法的拘束力のない,legal CLAUSE
moral obligation,道義的義務,legal CLAUSE
condition of closing,クロージングの条件,legal CLAUSE
closing certificate,クロージング証明書,legal CLAUSE
long-stop date,最終期限日(ロングストップ・デート),legal CLAUSE
outside date,取引最終期限日,legal CLAUSE
standstill,現状維持(スタンドスティル),legal CLAUSE
lock-up,ロックアップ(売却制限),legal CLAUSE
exclusivity period,独占交渉期間,legal CLAUSE
no-shop clause,他者交渉禁止条項,legal CLAUSE
break-up fee,違約金(ブレークアップ・フィー),legal CLAUSE
reverse break-up fee,逆違約金,legal CLAUSE
earn-out,アーンアウト(業績連動対価),legal CLAUSE
holdback,支払留保,legal CLAUSE
true-up,精算調整,legal CLAUSE
clawback,クローバック(返還請求),legal CLAUSE
gross-up,グロスアップ(税負担調整),legal CLAUSE
pass-through,転嫁(パススルー),legal CLAUSE
most favored nation clause,最恵待遇条項,legal CLAUSE
non-circumvention,迂回禁止,legal CLAUSE
corporation,株式会社(法人),legal CORP
incorporation,法人設立,legal CORP
articles of incorporation,基本定款,legal CORP
bylaws,付属定款,legal CORP
board of directors,取締役会,legal CORP
director,取締役,legal CORP
officer,執行役員(役員),legal CORP
chief executive officer,最高経営責任者(CEO),legal CORP
shareholder,株主,legal CORP
share,株式,legal CORP
common stock,普通株式,legal CORP
preferred stock,優先株式,legal CORP
dividend,配当,legal CORP
annual meeting,年次株主総会,legal CORP
special meeting,臨時株主総会,legal CORP
quorum,定足数,legal CORP
resolution,決議,legal CORP
minutes,議事録,legal CORP
proxy,委任状(議決権代理行使),legal CORP
voting rights,議決権,legal CORP
cumulative voting,累積投票,legal CORP
fiduciary duty,信認義務,legal CORP
duty of care,注意義務,legal CORP
duty of loyalty,忠実義務,legal CORP
business judgment rule,経営判断の原則,legal CORP
derivative suit,株主代表訴訟,legal CORP
piercing the corporate veil,法人格否認,legal CORP
limited liability,有限責任,legal CORP
legal entity,法人(法的主体),legal CORP
registered agent,登録代理人,legal CORP
registered office,登録事務所,legal CORP
certificate of incorporation,設立証明書,legal CORP
good standing certificate,適法存続証明書,legal CORP
merger,合併,legal CORP
acquisition,買収,legal CORP
consolidation,新設合併(統合),legal CORP
takeover,企業買収,legal CORP
hostile takeover,敵対的買収,legal CORP
tender offer,公開買付け(TOB),legal CORP
poison pill,ポイズン・ピル(買収防衛策),legal CORP
share purchase agreement,株式譲渡契約,legal CORP
asset purchase agreement,資産譲渡契約,legal CORP
stock split,株式分割,legal CORP
share buyback,自社株買い,legal CORP
treasury shares,自己株式,legal CORP
authorized shares,授権株式数,legal CORP
issued shares,発行済株式,legal CORP
outstanding shares,社外流通株式,legal CORP
par value,額面価額,legal CORP
capital increase,増資,legal CORP
capital reduction,減資,legal CORP
dissolution,解散,legal CORP
liquidation,清算,legal CORP
winding up,清算手続,legal CORP
insolvency,支払不能(倒産),legal CORP
bankruptcy,破産,legal CORP
receivership,財産管理(レシーバーシップ),legal CORP
trustee,管財人(受託者),legal CORP
creditor,債権者,legal CORP
debtor,債務者,legal CORP
reorganization,再建(更生),legal CORP
restructuring,事業再編(リストラクチャリング),legal CORP
going concern,継続企業,legal CORP
corporate governance,コーポレート・ガバナンス,legal CORP
compliance,コンプライアンス(法令遵守),legal CORP
internal control,内部統制,legal CORP
audit committee,監査委員会,legal CORP
whistleblower,内部通報者,legal CORP
insider trading,インサイダー取引,legal CORP
disclosure,開示,legal CORP
prospectus,目論見書,legal CORP
securities,有価証券,legal CORP
initial public offering,新規株式公開(IPO),legal CORP
listing,上場,legal CORP
delisting,上場廃止,legal CORP
underwriter,引受人,legal CORP
subsidiary,子会社,legal CORP
parent company,親会社,legal CORP
holding company,持株会社,legal CORP
general partnership,ゼネラル・パートナーシップ(合名組合),legal CORP
limited partnership,リミテッド・パートナーシップ,legal CORP
limited liability company,有限責任会社(LLC),legal CORP
sole proprietorship,個人事業,legal CORP
partnership agreement,パートナーシップ契約,legal CORP
operating agreement,(LLCの)運営契約,legal CORP
capital contribution,出資,legal CORP
equity interest,持分,legal CORP
membership interest,(LLCの)社員持分,legal CORP
general partner,無限責任パートナー,legal CORP
limited partner,有限責任パートナー,legal CORP
silent partner,匿名パートナー,legal CORP
profit sharing,利益分配,legal CORP
distribution,分配,legal CORP
buy-sell agreement,持分売買契約(バイセル契約),legal CORP
right of first refusal,先買権(優先買取権),legal CORP
preemptive rights,新株引受権,legal CORP
drag-along rights,強制売却参加権(ドラッグ・アロング),legal CORP
tag-along rights,売却参加権(タグ・アロング),legal CORP
shareholders' agreement,株主間契約,legal CORP
voting agreement,議決権行使契約,legal CORP
board resolution,取締役会決議,legal CORP
written consent,書面決議(書面同意),legal CORP
annual report,年次報告書,legal CORP
stated capital,法定資本,legal CORP
company secretary,会社秘書役,legal CORP
independent director,独立取締役,legal CORP
chairman of the board,取締役会議長,legal CORP
executive officer,業務執行役員,legal CORP
non-executive director,非業務執行取締役,legal CORP
conflict of interest,利益相反,legal CORP
related party transaction,関連当事者取引,legal CORP
self-dealing,自己取引,legal CORP
corporate opportunity doctrine,会社機会の法理,legal CORP
ultra vires,権限踰越(ウルトラ・ヴィーレス),legal CORP
apparent authority,表見的権限(表見代理),legal CORP
indemnification of directors,役員補償,legal CORP
directors and officers insurance,会社役員賠償責任保険(D&O保険),legal CORP
corporate charter,会社設立準拠文書(チャーター),legal CORP
foreign corporation,州外法人(外国法人),legal CORP
doing business as,商号(DBA・屋号),legal CORP
lawsuit,訴訟,legal LIT
litigation,訴訟(手続),legal LIT
plaintiff,原告,legal LIT
defendant,被告,legal LIT
complaint,訴状,legal LIT
answer,答弁書,legal LIT
counterclaim,反訴,legal LIT
cross-claim,交差請求(共同当事者間請求),legal LIT
motion,申立て,legal LIT
motion to dismiss,却下申立て,legal LIT
summary judgment,略式判決(サマリー・ジャッジメント),legal LIT
discovery,証拠開示(ディスカバリー),legal LIT
deposition,証言録取(デポジション),legal LIT
interrogatories,質問書,legal LIT
subpoena,召喚状(文書提出命令),legal LIT
testimony,証言,legal LIT
witness,(法廷の)証人,legal LIT
expert witness,専門家証人,legal LIT
evidence,証拠,legal LIT
documentary evidence,書証,legal LIT
hearsay,伝聞証拠,legal LIT
objection,異議,legal LIT
admissible,証拠能力のある,legal LIT
burden of proof,立証責任,legal LIT
preponderance of the evidence,証拠の優越,legal LIT
beyond a reasonable doubt,合理的疑いを超える(立証),legal LIT
standard of proof,立証基準,legal LIT
trial,公判(トライアル),legal LIT
bench trial,裁判官による裁判(非陪審),legal LIT
jury,陪審,legal LIT
jury trial,陪審裁判,legal LIT
verdict,評決,legal LIT
judgment,判決,legal LIT
ruling,決定(裁定),legal LIT
court order,裁判所命令,legal LIT
temporary restraining order,暫定的差止命令(TRO),legal LIT
preliminary injunction,仮差止命令,legal LIT
permanent injunction,終局的差止命令,legal LIT
appeal,上訴(控訴),legal LIT
appellant,上訴人,legal LIT
appellee,被上訴人,legal LIT
appellate court,上訴裁判所(控訴裁判所),legal LIT
supreme court,最高裁判所,legal LIT
district court,地方裁判所(連邦地裁),legal LIT
personal jurisdiction,対人管轄,legal LIT
subject matter jurisdiction,事物管轄,legal LIT
statute of limitations,出訴期限(時効),legal LIT
pleading,訴答書面,legal LIT
service of process,訴状の送達,legal LIT
summons,呼出状,legal LIT
default judgment,欠席判決,legal LIT
dismissal with prejudice,再訴禁止の却下,legal LIT
dismissal without prejudice,再訴可能な却下,legal LIT
class action,クラス・アクション(集団訴訟),legal LIT
remand,差戻し,legal LIT
retrial,再審理,legal LIT
precedent,判例(先例),legal LIT
stare decisis,先例拘束性の原則,legal LIT
case law,判例法,legal LIT
common law,コモン・ロー(判例法),legal LIT
civil law,大陸法(民事法),legal LIT
statute,制定法,legal LIT
regulation,規則(行政規則),legal LIT
ordinance,条例,legal LIT
code,法典,legal LIT
repeal,(法律の)廃止,legal LIT
provision,規定(条項),legal LIT
clause,条項,legal LIT
article,条,legal LIT
section,条項(セクション),legal LIT
paragraph,項(パラグラフ),legal LIT
holding,判決理由(ホールディング),legal LIT
dictum,傍論,legal LIT
majority opinion,多数意見,legal LIT
dissenting opinion,反対意見,legal LIT
concurring opinion,補足意見(同調意見),legal LIT
docket,事件記録(ドケット),legal LIT
brief,準備書面(ブリーフ),legal LIT
oral argument,口頭弁論,legal LIT
cross-examination,反対尋問,legal LIT
direct examination,主尋問,legal LIT
perjury,偽証,legal LIT
contempt of court,法廷侮辱,legal LIT
sanction,制裁,legal LIT
attorney,弁護士,legal LIT
counsel,弁護人(法律顧問),legal LIT
in-house counsel,社内弁護士,legal LIT
outside counsel,社外弁護士,legal LIT
paralegal,パラリーガル,legal LIT
bar exam,司法試験(バー・イグザム),legal LIT
bar association,弁護士会,legal LIT
attorney-client privilege,弁護士依頼者間秘匿特権,legal LIT
work product doctrine,ワーク・プロダクトの法理,legal LIT
retainer,着手金(顧問料),legal LIT
contingency fee,成功報酬,legal LIT
litigation hold,訴訟ホールド(証拠保全指示),legal LIT
e-discovery,電子証拠開示,legal LIT
protective order,秘密保持命令,legal LIT
standing,原告適格,legal LIT
res judicata,既判力,legal LIT
collateral estoppel,争点効,legal LIT
mootness,ムートネス(訴えの利益の消滅),legal LIT
writ,令状,legal LIT
certiorari,裁量上訴受理(サーシオレアライ),legal LIT
arbitrator,仲裁人,legal LIT
arbitral award,仲裁判断,legal LIT
arbitration clause,仲裁条項,legal LIT
mediator,調停人,legal LIT
amicable settlement,友好的解決(示談),legal LIT
out-of-court settlement,裁判外の和解,legal LIT
alternative dispute resolution,裁判外紛争解決(ADR),legal LIT
small claims court,少額裁判所,legal LIT
filing fee,提訴手数料,legal LIT
court reporter,法廷速記官,legal LIT
transcript,(公判)記録(反訳書),legal LIT
admissibility,証拠能力,legal LIT
relevance,関連性,legal LIT
privilege,秘匿特権,legal LIT
immunity,免責(免除),legal LIT
judgment creditor,判決債権者,legal LIT
judgment debtor,判決債務者,legal LIT
enforcement of judgment,判決の執行,legal LIT
garnishment,債権差押え,legal LIT
attachment,(財産の)仮差押え,legal LIT
levy,差押え(執行),legal LIT
notice of appeal,上訴通知,legal LIT
affidavit,宣誓供述書,legal LIT
declaration,陳述書,legal LIT
stipulation,(当事者間の)合意(スティピュレーション),legal LIT
pro se,本人訴訟(の),legal LIT
crime,犯罪,legal CRIM
criminal law,刑法,legal CRIM
felony,重罪,legal CRIM
misdemeanor,軽罪,legal CRIM
offense,犯罪(違反),legal CRIM
suspect,被疑者,legal CRIM
the accused,被告人,legal CRIM
arrest,逮捕,legal CRIM
arrest warrant,逮捕状,legal CRIM
search warrant,捜索令状,legal CRIM
probable cause,相当な理由,legal CRIM
Miranda rights,ミランダ権利(黙秘権等の告知),legal CRIM
interrogation,取調べ,legal CRIM
custody,身柄拘束,legal CRIM
detention,勾留(留置),legal CRIM
bail,保釈(保釈金),legal CRIM
indictment,起訴(大陪審起訴),legal CRIM
arraignment,罪状認否,legal CRIM
plea,答弁(認否),legal CRIM
guilty plea,有罪答弁,legal CRIM
plea bargain,司法取引,legal CRIM
prosecution,訴追(検察側),legal CRIM
prosecutor,検察官,legal CRIM
defense counsel,弁護人,legal CRIM
public defender,公選弁護人,legal CRIM
conviction,有罪判決,legal CRIM
acquittal,無罪判決,legal CRIM
sentence,刑の宣告(量刑),legal CRIM
sentencing,量刑手続,legal CRIM
imprisonment,拘禁刑,legal CRIM
fine,罰金,legal CRIM
probation,保護観察,legal CRIM
parole,仮釈放,legal CRIM
community service,社会奉仕活動,legal CRIM
criminal record,犯罪歴(前科),legal CRIM
juvenile,少年(未成年者),legal CRIM
mens rea,犯意(メンズ・レア),legal CRIM
actus reus,犯罪行為(アクトゥス・レウス),legal CRIM
intent,故意,legal CRIM
recklessness,未必の故意(無謀),legal CRIM
criminal negligence,刑事過失,legal CRIM
self-defense,正当防衛,legal CRIM
alibi,アリバイ,legal CRIM
accomplice,共犯者,legal CRIM
conspiracy,共謀,legal CRIM
attempt,未遂,legal CRIM
embezzlement,横領(業務上横領),legal CRIM
money laundering,マネー・ロンダリング(資金洗浄),legal CRIM
bribery,贈収賄,legal CRIM
extortion,恐喝,legal CRIM
rule of law,法の支配,legal GEN
due process,適正手続(デュー・プロセス),legal GEN
presumption of innocence,無罪推定,legal GEN
double jeopardy,二重の危険の禁止,legal GEN
equity,衡平法(エクイティ),legal GEN
estoppel,禁反言,legal GEN
sovereignty,主権,legal GEN
treaty,条約,legal GEN
ratification,批准(追認),legal GEN
legislation,立法(法令),legal GEN
judiciary,司法(府),legal GEN
legislature,立法府,legal GEN
executive branch,行政府,legal GEN
constitutional law,憲法,legal GEN
human rights,人権,legal GEN
ad hoc,アド・ホック(特別の),legal GEN
