#separator:comma
#html:false
#deck:英文解釈
#notetype:Basic
#tags column:3
"So subtle was the change that even the editors failed to notice it.

Q. 和訳してみてください。",【訳例】その変化はあまりに微妙で、編集者たちでさえ気づかなかった。,reading 倒置・強調
"Only by admitting what we do not know can we begin to learn anything at all.

Q. 和訳してみてください。",【訳例】知らないことを認めることによってのみ、人はそもそも何かを学び始めることができる。,reading 倒置・強調
"It was not the technology itself but the way people used it that transformed the industry.

Q. 和訳してみてください。",【訳例】業界を変えたのは、技術そのものではなく、人々によるその使い方だった。,reading 倒置・強調
"Had the warning been taken seriously, the crisis might have been avoided.

Q. 和訳してみてください。",【訳例】警告が真剣に受け止められていたなら、危機は避けられたかもしれない。,reading 倒置・強調
"Among the papers left on his desk was a letter that would change everything.

Q. この文の主語は?
A) the papers
B) his desk
C) a letter","正解: C) a letter

訳: 机に残された書類の中に、すべてを変えることになる一通の手紙があった。",reading 倒置・強調
"The value of a book lies not so much in what it says as in what it makes you think.

Q. 和訳してみてください。",【訳例】本の価値は、そこに何が書いてあるかよりも、それが読者に何を考えさせるかにある。,reading 比較
"He is no more a scientist than a parrot is a linguist.

Q. 話者が言いたいのは?
A) 彼は科学者などでは全くない
B) 彼はオウム程度には科学者だ
C) 彼は言語学者ではなく科学者だ","正解: A) 彼は科学者などでは全くない

訳: オウムが言語学者でないのと同様に、彼は科学者ではない。",reading 比較
"The candidate who everyone believed would win withdrew a week before the election.

Q. whoは節の中でどんな働き?
A) believedの目的語
B) would winの主語
C) withdrewの主語","正解: B) would winの主語

訳: 当選すると誰もが信じていた候補者が、選挙の1週間前に撤退した。",reading 関係詞・挿入
"There are things in this report which, though trivial in themselves, point to a much larger problem.

Q. 和訳してみてください。",【訳例】この報告書には、それ自体は些細ながら、はるかに大きな問題を指し示す事柄がいくつかある。,reading 関係詞・挿入
"A more careful reader would have noticed the contradiction in the second paragraph.

Q. この文の含意は?
A) 誰も矛盾に気づかなかった
B) 注意深い読者は気づいた
C) 矛盾は存在しなかった","正解: A) 誰も矛盾に気づかなかった

訳: もっと注意深い読者であれば、第二段落の矛盾に気づいただろう。",reading 仮定法・助動詞
"To hear him speak, you would think he had written the book himself.

Q. 和訳してみてください。",【訳例】彼が話すのを聞けば、この本を書いたのは彼自身だと思ってしまうだろう。,reading 仮定法・助動詞
"She didn't marry him because he was rich.

Q. この文の解釈は?
A) 2通りの解釈がありうる
B) 「結婚しなかった」としか読めない
C) 「結婚した」としか読めない","正解: A) 2通りの解釈がありうる

訳: (文脈により)彼女が彼と結婚したのは金持ちだからではない/彼女は彼が金持ちだから結婚しなかった。",reading 否定
"No author is so skilled that an editor cannot improve the work.

Q. 和訳してみてください。",【訳例】どれほど熟練した作家であっても、編集者が作品を改善する余地は必ずある。,reading 否定
"Young as he was, he understood the risk better than anyone in the room.

Q. このasの意味は?
A) 〜だけれども(譲歩)
B) 〜なので(理由)
C) 〜するにつれて(時)","正解: A) 〜だけれども(譲歩)

訳: 彼は若かったけれども、その部屋の誰よりもリスクをよく理解していた。",reading 機能語の識別
"The theory that he proposed and the theory that he was wrong are now equally famous.

Q. 2つのthatの正しい説明は?
A) 前=関係代名詞、後=同格
B) 前=同格、後=関係代名詞
C) 両方とも関係代名詞","正解: A) 前=関係代名詞、後=同格

訳: 彼が提唱した理論と、彼が間違っていたという説は、今や同じくらい有名だ。",reading 機能語の識別
"The negotiations having collapsed, both sides began preparing for a long dispute.

Q. 和訳してみてください。",【訳例】交渉が決裂したため、双方は長期の紛争に備え始めた。,reading 分詞構文
"He sat by the window, his eyes fixed on a sentence he had read five times without understanding.

Q. 和訳してみてください。",【訳例】彼は窓辺に座り、理解できないまま5回も読んだ一文をじっと見つめていた。,reading 分詞構文
"The ease with which she solved the problem made the rest of us uneasy.

Q. 和訳してみてください。",【訳例】彼女がその問題をいともたやすく解いてみせたことが、残りの私たちを不安にさせた。,reading 関係詞・挿入
"There is nothing I could say that would make this easier to hear.

Q. 和訳してみてください。",【訳例】私に言えることで、この知らせを少しでも聞きやすくしてくれるようなものは、何ひとつない。,reading 関係詞・挿入
"We have reached the point where politeness becomes dishonesty.

Q. 和訳してみてください。",【訳例】礼儀正しさが不誠実に変わる地点にまで、私たちは来てしまった。,reading 関係詞・挿入
"There is more wisdom in this proverb than appears at first sight.

Q. 和訳してみてください。",【訳例】このことわざには、一見してわかる以上の知恵が含まれている。,reading 関係詞・挿入
"He answered every question at length, which was precisely what the interviewer had hoped to prevent.

Q. whichが指すのは?
A) 彼が長々と答えたこと
B) every question
C) the interviewer","正解: A) 彼が長々と答えたこと

訳: 彼はすべての質問に長々と答えたが、それこそまさに、面接官が防ぎたいと思っていたことだった。",reading 関係詞・挿入
"Whatever merits the plan may have, it cannot be carried out without more funding.

Q. 和訳してみてください。",【訳例】その計画にどんな長所があるにせよ、追加の資金なしには実行できない。,reading 関係詞・挿入
"He said he had read the contract, in which case he has no excuse.

Q. 和訳してみてください。",【訳例】彼は契約書を読んだと言った。もしそれが本当なら、彼に言い訳の余地はない。,reading 関係詞・挿入
"A theory has recently been proposed that explains both anomalies at once.

Q. thatの先行詞は?
A) A theory
B) anomalies
C) 先行詞はない(同格)","正解: A) A theory

訳: 両方の異常を一挙に説明する理論が、最近になって提唱された。",reading 関係詞・挿入
"The colleagues on whom he had relied most heavily were the first to distance themselves.

Q. 和訳してみてください。",【訳例】彼が最も頼りにしていた同僚たちが、真っ先に彼と距離を置いた。,reading 関係詞・挿入
"She gave what remained of her savings to a stranger she had met that morning.

Q. 和訳してみてください。",【訳例】彼女は貯金の残りすべてを、その朝出会ったばかりの見知らぬ人に与えた。,reading 関係詞・挿入
"Print journalism as we know it may not survive the decade.

Q. 和訳してみてください。",【訳例】私たちが知っているような形の紙のジャーナリズムは、この10年を生き延びられないかもしれない。,reading 関係詞・挿入
"The real reason, I suspect, is that nobody wanted to be the first to object.

Q. 和訳してみてください。",【訳例】本当の理由は、おそらく、誰も最初に異を唱える人間になりたくなかったということだろう。,reading 関係詞・挿入
"Reading is to the mind what exercise is to the body.

Q. 和訳してみてください。",【訳例】読書と精神の関係は、運動と身体の関係に等しい。,reading 比較
"She is no less qualified than her predecessor; she is merely less famous.

Q. 和訳してみてください。",【訳例】彼女は前任者に少しも劣らず適任だ。ただ知名度で劣るだけである。,reading 比較
"He cannot write a clear paragraph in his own language, much less in a foreign one.

Q. 和訳してみてください。",【訳例】彼は母語でさえ明晰な段落を書けない。まして外国語で書けないのは言うまでもない。,reading 比較
"Experienced editors know better than to promise an exact publication date.

Q. 和訳してみてください。",【訳例】経験豊富な編集者なら、正確な出版日を約束するような愚かなまねはしない。,reading 比較
"You cannot force curiosity any more than you can force affection.

Q. 和訳してみてください。",【訳例】愛情を強制できないのと同じように、好奇心も強制することはできない。,reading 比較
"I admire her all the more for her refusal to make excuses.

Q. この文の意味は?
A) 言い訳しないからこそ一層敬服する
B) 言い訳しないのに敬服できない
C) 敬服はするが言い訳が残念だ","正解: A) 言い訳しないからこそ一層敬服する

訳: 言い訳をしようとしない彼女を、私はそれだけいっそう敬服している。",reading 比較
"He read the manual twice and was none the wiser.

Q. 和訳してみてください。",【訳例】彼はマニュアルを2度読んだが、少しも分からないままだった。,reading 比較
"The second edition is shorter, and for that very reason more useful.

Q. 和訳してみてください。",【訳例】第2版のほうが短く、そしてまさにそれゆえに、いっそう役に立つ。,reading 比較
"He made five mistakes in as many minutes.

Q. in as many minutesの意味は?
A) 5分間で
B) 何分もかけて
C) 5分おきに","正解: A) 5分間で

訳: 彼は5分間で5つのミスをした。",reading 比較
"He left without so much as a nod to his hosts.

Q. 和訳してみてください。",【訳例】彼は、招いてくれた人たちに会釈ひとつすらせずに立ち去った。,reading 比較
"The evidence is suggestive at best, and misleading at worst.

Q. 和訳してみてください。",【訳例】その証拠は、よく言っても示唆的という程度で、悪くすればミスリーディングである。,reading 比較
"The revised chapter is half as long as the original and twice as clear.

Q. 和訳してみてください。",【訳例】改訂された章は元の半分の長さで、明快さは2倍だ。,reading 比較
"Try as she might, she could not recall where she had seen the phrase.

Q. 和訳してみてください。",【訳例】どんなに頑張っても、彼女はその言い回しをどこで見たのか思い出せなかった。,reading 倒置・強調
"Central to his argument is the assumption that readers are rational.

Q. この文の主語は?
A) Central
B) his argument
C) the assumption以下","正解: C) the assumption以下

訳: 彼の議論の中心にあるのは、読者は理性的だという想定である。",reading 倒置・強調
"Most of his claims I can accept; his conclusion I cannot.

Q. 和訳してみてください。",【訳例】彼の主張の大半は受け入れられる。だが結論は受け入れられない。,reading 倒置・強調
"The budget was cut, and so, inevitably, was the scope of the study.

Q. 和訳してみてください。",【訳例】予算が削減され、そして当然の成り行きとして、研究の範囲もまた縮小された。,reading 倒置・強調
"He never apologized, nor did anyone expect him to.

Q. 和訳してみてください。",【訳例】彼は決して謝らなかったし、誰も彼が謝るとは期待していなかった。,reading 倒置・強調
"There remains the awkward question of who will pay.

Q. 和訳してみてください。",【訳例】誰が金を払うのかという厄介な問題が残っている。,reading 倒置・強調
"The tendency, common among beginners, to translate every word slows reading dramatically.

Q. この文の述語動詞(V)は?
A) to translate
B) slows
C) common","正解: B) slows

訳: 初心者によく見られる、一語一語すべてを訳そうとする傾向は、読む速度を劇的に落とす。",reading 構文把握
"What was it about the letter that made everyone so uneasy?

Q. 和訳してみてください。",【訳例】その手紙のいったい何が、皆をあれほど不安にさせたのか。,reading 倒置・強調
"Correct the errors, if any, before you submit the file.

Q. 和訳してみてください。",【訳例】誤りがもしあれば、ファイルを提出する前に修正してください。,reading 省略・共通関係
"She seldom, if ever, revises her first drafts.

Q. 和訳してみてください。",【訳例】彼女が初稿を書き直すことは、あるとしてもごくまれだ。,reading 省略・共通関係
"Will the committee approve? I'm afraid not, though the chair hopes so.

Q. 和訳してみてください。",【訳例】委員会は承認するだろうか。残念ながらしないと思う。もっとも議長は、すると期待しているが。,reading 省略・共通関係
"She works harder than anyone else in the office does, and it shows.

Q. 和訳してみてください。",【訳例】彼女は職場の他の誰よりもよく働くし、それは見ていてわかる。,reading 省略・共通関係
"You can leave early if you want to, but someone has to stay.

Q. 和訳してみてください。",【訳例】帰りたければ早く帰ってもいいが、誰かは残らなければならない。,reading 省略・共通関係
"The results were disappointing, if not entirely surprising.

Q. この文の意味に近いのは?
A) 全く意外ではないが期待外れだった
B) 期待外れでも意外でもなかった
C) 意外だが期待外れではなかった","正解: A) 全く意外ではないが期待外れだった

訳: 結果は、全く意外だったとまでは言わないが、期待外れだった。",reading 省略・共通関係
"The book was praised by critics and, more surprisingly, bought by the public.

Q. 和訳してみてください。",【訳例】その本は批評家に称賛され、そしてさらに意外なことに、一般読者に買われた。,reading 省略・共通関係
"So much for the theory; now for the practice.

Q. 和訳してみてください。",【訳例】理論についてはこれまで。さて、次は実践だ。,reading 省略・共通関係
"You cannot be too careful when quoting from memory.

Q. この文の意味は?
A) どれだけ注意してもしすぎることはない
B) 注意しすぎてはいけない
C) 注意することができない","正解: A) どれだけ注意してもしすぎることはない

訳: 記憶に頼って引用するときは、どれだけ注意してもしすぎることはない。",reading 否定
"Far from clarifying the issue, the footnote adds a new layer of confusion.

Q. 和訳してみてください。",【訳例】その脚注は、問題を明確にするどころか、新たな混乱を一枚上塗りしている。,reading 否定
"His apology was anything but sincere.

Q. この文の意味は?
A) まったく誠実でなかった
B) 誠実そのものだった
C) 誠実さ以外は完璧だった","正解: A) まったく誠実でなかった

訳: 彼の謝罪は、およそ誠実とは言えないものだった。",reading 否定
"It was not until the reviews appeared that the publisher took the book seriously.

Q. 和訳してみてください。",【訳例】書評が出て初めて、出版社はその本を真剣に扱うようになった。,reading 否定
"Whether the new policy will change anything remains to be seen.

Q. 和訳してみてください。",【訳例】新方針が何かを変えるのかどうかは、まだこれから見きわめるべきことだ。,reading 否定
"It is not uncommon for reviewers to disagree about what a book is even about.

Q. 和訳してみてください。",【訳例】その本がそもそも何についての本なのかという点ですら書評家の意見が割れることは、珍しくない。,reading 否定
"Who could have predicted that a footnote would start a controversy?

Q. 和訳してみてください。",【訳例】脚注ひとつが論争の火種になるなどと、いったい誰に予測できただろうか。,reading 否定
"The plan failed not because it was too ambitious but because it was not ambitious enough.

Q. 和訳してみてください。",【訳例】その計画が失敗したのは、野心的すぎたからではなく、野心が足りなかったからだ。,reading 否定
"If the library were to close, half the town's history would close with it.

Q. 和訳してみてください。",【訳例】仮に図書館が閉鎖されるようなことがあれば、この町の歴史の半分も一緒に閉ざされてしまうだろう。,reading 仮定法・助動詞
"Should you find an error, please report it quietly rather than publicly.

Q. 和訳してみてください。",【訳例】万一誤りを見つけた場合は、公にせず、そっと知らせてください。,reading 仮定法・助動詞
"But for a sharp-eyed proofreader, the mistake would now be in ten thousand copies.

Q. 和訳してみてください。",【訳例】目ざとい校正者がいなかったら、その誤りは今ごろ1万部に刷り込まれていることだろう。,reading 仮定法・助動詞
"He wrote the number down at once; otherwise he would have forgotten it.

Q. 和訳してみてください。",【訳例】彼はすぐにその番号を書き留めた。そうしなかったら忘れていただろう。,reading 仮定法・助動詞
"She kept her notes vague, lest they be read by the wrong person.

Q. 和訳してみてください。",【訳例】まずい相手に読まれるといけないので、彼女はメモをあえて曖昧なままにしておいた。,reading 仮定法・助動詞
"I wish I had asked her what she meant by that last remark.

Q. 和訳してみてください。",【訳例】あの最後の一言がどういう意味だったのか、彼女に聞いておけばよかった。,reading 仮定法・助動詞
"It is high time we stopped mistaking fluency for understanding.

Q. 和訳してみてください。",【訳例】流暢さを理解と取り違えるのは、もういい加減やめるべきころ合いだ。,reading 仮定法・助動詞
"You might as well ask the author directly as guess at the meaning.

Q. 和訳してみてください。",【訳例】意味をあれこれ推測するくらいなら、著者に直接尋ねたほうがましだ。,reading 仮定法・助動詞
"They should have said so before the contract was signed.

Q. 和訳してみてください。",【訳例】それなら、契約が結ばれる前にそう言うべきだったのだ。,reading 仮定法・助動詞
"A century ago the same essay would have caused a scandal.

Q. この文の含意は?
A) 現代ではスキャンダルになっていない
B) 1世紀前に実際に騒ぎになった
C) エッセイは1世紀前に書かれた","正解: A) 現代ではスキャンダルになっていない

訳: 1世紀前だったなら、同じエッセイはスキャンダルを巻き起こしていただろう。",reading 仮定法・助動詞
"He spent years perfecting the design, only to see it rejected in a five-minute meeting.

Q. 和訳してみてください。",【訳例】彼は何年もかけて設計を磨き上げたが、結局それは5分の会議で却下されてしまった。,reading 不定詞・分詞
"The two leaders are to meet next month to discuss the treaty.

Q. このare toの意味は?
A) 予定
B) 能力
C) 願望","正解: A) 予定

訳: 両首脳は来月会談し、条約について協議する予定である。",reading 不定詞・分詞
"They said goodbye at the station, never to see each other again.

Q. 和訳してみてください。",【訳例】彼らは駅で別れを告げ、その後二度と会うことはなかった。,reading 不定詞・分詞
"The author seems to have changed his mind halfway through the book.

Q. 和訳してみてください。",【訳例】著者は本の途中で考えを変えたように思われる。,reading 不定詞・分詞
"To make matters worse, the only witness had left the country.

Q. 和訳してみてください。",【訳例】さらに悪いことに、唯一の目撃者は出国してしまっていた。,reading 不定詞・分詞
"This chapter is difficult to read but impossible to forget.

Q. 和訳してみてください。",【訳例】この章は、読むのは骨が折れるが、忘れることは不可能だ。,reading 不定詞・分詞
"With the deadline approaching and nothing written, he finally turned off his phone.

Q. 和訳してみてください。",【訳例】締め切りが迫り、まだ何ひとつ書けていないなかで、彼はついに携帯の電源を切った。,reading 不定詞・分詞
"For the argument to work, both premises must be true.

Q. 和訳してみてください。",【訳例】その議論が成り立つためには、両方の前提が真でなければならない。,reading 不定詞・分詞
"Strictly speaking, a tomato is a fruit, though no cook treats it as one.

Q. 和訳してみてください。",【訳例】厳密に言えばトマトは果物だが、トマトを果物として扱う料理人はいない。,reading 不定詞・分詞
"Having promised too much, the minister now had to explain too little, too late.

Q. 和訳してみてください。",【訳例】あまりに多くを約束してしまっていたため、大臣は今や、少なすぎる説明を、遅すぎるタイミングでしなければならなかった。,reading 不定詞・分詞
"As the essay progresses, the tone shifts from playful to bitter.

Q. このasの意味は?
A) 〜につれて
B) 〜なので
C) 〜のように","正解: A) 〜につれて

訳: エッセイが進むにつれて、語り口は軽妙なものから辛辣なものへと変わっていく。",reading 機能語の識別
"He must have read the letter, for the seal was broken.

Q. 和訳してみてください。",【訳例】彼はその手紙を読んだに違いない。というのも、封が破られていたからだ。,reading 機能語の識別
"Once seen, the pattern cannot be unseen.

Q. 和訳してみてください。",【訳例】一度見えてしまえば、そのパターンはもう見えなかったことにはできない。,reading 機能語の識別
"The two editions differ in that only the later one names its sources.

Q. 和訳してみてください。",【訳例】この2つの版は、後の版だけが出典を明記しているという点で異なっている。,reading 機能語の識別
"Now that the data are public, the debate can at least be honest.

Q. 和訳してみてください。",【訳例】データが公開された今となっては、少なくとも議論は誠実なものになりうる。,reading 機能語の識別
"Given how little time they had, the result is astonishing.

Q. 和訳してみてください。",【訳例】彼らに残されていた時間のあまりの少なさを考えれば、この結果は驚嘆に値する。,reading 機能語の識別
"You may quote the report, provided you cite it accurately.

Q. 和訳してみてください。",【訳例】正確に出典を示すという条件でなら、この報告書を引用してかまわない。,reading 機能語の識別
"Nobody but the translator noticed that the joke was missing.

Q. 和訳してみてください。",【訳例】翻訳者以外の誰ひとり、そのジョークが抜け落ちていることに気づかなかった。,reading 機能語の識別
"The introduction promises rigor, while the chapters deliver anecdotes.

Q. 和訳してみてください。",【訳例】序論は厳密さを約束しているのに、本文の各章が差し出すのは逸話ばかりだ。,reading 機能語の識別
"It is strange that so careful a writer should leave the ending so vague.

Q. 和訳してみてください。",【訳例】あれほど注意深い作家が、結末をあれほど曖昧なままにしておくとは、奇妙なことだ。,reading 機能語の識別
"The claim is not that the method is new, but that it finally works at scale.

Q. 和訳してみてください。",【訳例】主張されているのは、その手法が新しいということではなく、それがついに大規模でも機能するということだ。,reading 機能語の識別
"What passes for debate on this platform is mostly performance.

Q. 和訳してみてください。",【訳例】このプラットフォームで議論として通用しているものは、大半がパフォーマンスだ。,reading 機能語の識別
"A closer reading reveals that the two witnesses contradict each other on one crucial point.

Q. 和訳してみてください。",【訳例】もっと注意深く読めば、2人の証人の証言が決定的な一点で食い違っていることがわかる。,reading 名詞構文・無生物主語
"The company's reluctance to comment only fueled the rumors.

Q. 和訳してみてください。",【訳例】会社がコメントを渋ったことは、かえって噂をあおる結果にしかならなかった。,reading 名詞構文・無生物主語
"Ignorance of the law excuses no one, or so the saying goes.

Q. 和訳してみてください。",【訳例】法の不知は何人をも免責しない――と、少なくとも格言ではそう言われている。,reading 名詞構文・無生物主語
"The sheer volume of footnotes discourages all but the most devoted readers.

Q. 和訳してみてください。",【訳例】脚注のあまりの多さに、よほど熱心な読者以外はみな読む気をなくす。,reading 名詞構文・無生物主語
"His arrival put an end to the conversation, as he had known it would.

Q. 和訳してみてください。",【訳例】彼が到着すると、会話は終わった。そうなることを彼はわかっていたのだが。,reading 名詞構文・無生物主語
"What began as a footnote grew into a chapter, and the chapter into a book.

Q. 和訳してみてください。",【訳例】脚注として始まったものが一つの章へと育ち、その章が一冊の本へと育った。,reading 名詞構文・無生物主語
"Comparison with the original exposes the translation's quiet omissions.

Q. 和訳してみてください。",【訳例】原文と見比べてみると、この翻訳がこっそり省いている箇所が浮かび上がる。,reading 名詞構文・無生物主語
"The very ease of publishing has made being read the hard part.

Q. 和訳してみてください。",【訳例】出版があまりに容易になったことで、今や難しいのは読んでもらうことのほうになった。,reading 名詞構文・無生物主語
"One thing kept the project alive: nobody wanted to be blamed for killing it.

Q. 和訳してみてください。",【訳例】プロジェクトを延命させたものはただ一つ。つぶした張本人として責められたい者が、誰もいなかったことだ。,reading 挿入・同格・句読点
"The first draft was written in a month; the second took three years.

Q. 和訳してみてください。",【訳例】初稿は1か月で書かれたが、第2稿には3年かかった。,reading 挿入・同格・句読点
"The book's thesis, or what I take to be its thesis, appears only in the afterword.

Q. 和訳してみてください。",【訳例】この本の主張は――少なくとも私が主張と受け取ったものは――あとがきにしか出てこない。,reading 挿入・同格・句読点
"Only one reviewer — and a retired one at that — dared to say the book was dull.

Q. 和訳してみてください。",【訳例】たった一人の書評家だけが――しかも引退した書評家が、である――その本は退屈だとあえて言ってのけた。,reading 挿入・同格・句読点
"Rumors soon spread that the deal had already been signed in private.

Q. このthatの働きは?
A) Rumorsと同格の接続詞
B) 関係代名詞
C) 強調構文のthat","正解: A) Rumorsと同格の接続詞

訳: 取引はすでに非公開で調印済みだという噂が、たちまち広まった。",reading 挿入・同格・句読点
"He is, as it were, a translator between the lawyers and the engineers.

Q. 和訳してみてください。",【訳例】彼は、いわば、法務担当者と技術者たちのあいだの通訳である。,reading 挿入・同格・句読点
"The book is honest — that is, honest about everything except its author.

Q. 和訳してみてください。",【訳例】この本は正直だ――つまり、著者自身のこと以外のすべてについては正直だ。,reading 挿入・同格・句読点
"Who do you suppose leaked the draft to the press?

Q. 和訳してみてください。",【訳例】草稿をマスコミに漏らしたのは誰だと思いますか。,reading 挿入・同格・句読点
"The idea that a machine could write, which once belonged to science fiction, now belongs to the terms of service.

Q. 和訳してみてください。",【訳例】機械が文章を書きうるという考えは、かつてはSFの世界のものだったが、今では利用規約の世界のものとなっている。,reading 長文構造把握
"Whether the author intended the ambiguity or merely failed to notice it is a question the text alone cannot settle.

Q. 和訳してみてください。",【訳例】著者がその曖昧さを意図したのか、それとも単に気づき損ねただけなのかは、本文だけでは決着のつかない問題である。,reading 長文構造把握
"That he apologized surprised no one; that he meant it surprised everyone.

Q. 和訳してみてください。",【訳例】彼が謝罪したこと自体には誰も驚かなかった。彼が本気で謝っていたことに、全員が驚いた。,reading 長文構造把握
"The report blames neither the engineers, who warned repeatedly, nor the managers, who never listened, but the structure that kept them apart.

Q. 和訳してみてください。",【訳例】報告書が非難しているのは、繰り返し警告した技術者でも、まったく耳を貸さなかった管理職でもなく、その両者を隔てていた組織構造である。,reading 長文構造把握
"It says something about the state of the field that this counts as a bold claim.

Q. 和訳してみてください。",【訳例】この程度のことが大胆な主張として通用するという事実そのものが、この分野の現状を物語っている。,reading 長文構造把握
"What the reviewer objected to was not the argument itself but the confidence with which it was advanced.

Q. 和訳してみてください。",【訳例】書評家が異を唱えたのは、議論そのものではなく、それが提示されるときの自信たっぷりな態度だった。,reading 長文構造把握
"Few sentences survive translation with their rhythm intact, and fewer still with their jokes.

Q. 和訳してみてください。",【訳例】リズムを損なわずに翻訳を生き延びる文は少なく、ジョークを損なわずに生き延びる文はさらに少ない。,reading 長文構造把握
"The problem is not that we lack information but that we lack the patience information now requires.

Q. 和訳してみてください。",【訳例】問題は、情報が足りないことではなく、今や情報というものが要求する忍耐のほうが足りていないことだ。,reading 長文構造把握
"He writes the way a locksmith works: quietly, precisely, and always as if someone were waiting outside.

Q. 和訳してみてください。",【訳例】彼は錠前師が仕事をするように文章を書く。静かに、正確に、そして常に、まるで誰かが外で待っているかのように。,reading 長文構造把握
"Nothing dates a book faster than its predictions, unless it is its jokes.

Q. 和訳してみてください。",【訳例】予言ほど本を早く古びさせるものはない――あるとすれば、ジョークくらいのものだ。,reading 長文構造把握
"The first casualty of a tight deadline is the sentence you were proudest of.

Q. 和訳してみてください。",【訳例】締め切りに追われてまっ先に犠牲になるのは、自分がいちばん誇りに思っていた一文である。,reading 長文構造把握
"It is one thing to spot a weak argument, and quite another to explain why it is weak.

Q. 和訳してみてください。",【訳例】弱い議論を見抜くことと、なぜ弱いのかを説明することとは、まったくの別物だ。,reading 長文構造把握
"The bank will not honor a check drawn on a closed account.

Q. 和訳してみてください。",【訳例】銀行は、解約済みの口座を支払口座とする小切手の支払いには応じない。,reading 語法・多義語
"You cannot fully appreciate the ending without rereading the first page.

Q. 和訳してみてください。",【訳例】最初のページを読み返さないかぎり、この結末の真価を十分に味わうことはできない。,reading 語法・多義語
"The witness's account of events differs from the official account in every particular.

Q. 和訳してみてください。",【訳例】目撃者による事件の説明は、公式の説明とあらゆる細部において食い違っている。,reading 語法・多義語
"She commands respect without ever demanding it.

Q. 和訳してみてください。",【訳例】彼女は敬意を要求することなど一度もないのに、おのずと敬意を集めている。,reading 語法・多義語
"The argument, such as it is, rests on a single interview.

Q. 和訳してみてください。",【訳例】その議論は――議論と呼べるほどのものではないが――たった一件のインタビューに依拠している。,reading 語法・多義語
"If the figures are anything to go by, the market has already moved on.

Q. 和訳してみてください。",【訳例】この数字が当てになるとすれば、市場はすでに次へ移っている。,reading 語法・多義語
"For all his learning, he could not explain the idea to a child.

Q. For allの意味は?
A) 〜にもかかわらず
B) 〜のおかげで
C) 〜のために(目的)","正解: A) 〜にもかかわらず

訳: あれほどの学識がありながら、彼はその考えを子どもに説明することができなかった。",reading 語法・多義語
"He would sit up all night over a single paragraph, and think the time well spent.

Q. 和訳してみてください。",【訳例】彼はたった一つの段落のために夜通し起きていて、しかもその時間を有意義だったと思うのが常だった。,reading 語法・多義語
"There is more to editing than deleting adjectives.

Q. 和訳してみてください。",【訳例】編集という仕事は、形容詞を削ることに尽きるわけではない。,reading 語法・多義語
